PUBLICATION,EXTRACT_DATE,ORG_TYPE,ORG_CODE,ONS_CODE,SEX,AGE,NUMBER_OF_PATIENTS
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,51,1556
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,52,1377
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,53,1512
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,54,1536
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,55,1454
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,56,1421
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,57,1411
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,58,1336
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,59,1314
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,6,1171
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,60,1259
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,61,1169
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,62,1223
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,63,1166
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,64,1100
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,65,1058
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,66,1098
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,67,1023
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,68,1024
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,69,1031
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,7,1204
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,70,1132
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,71,1016
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,72,1095
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,73,1110
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,74,840
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,75,957
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,76,866
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,77,735
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,78,663
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,79,537
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,8,1189
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,80,588
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,81,529
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,82,476
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,83,432
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,84,333
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,85,323
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,86,281
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,87,221
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,88,207
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,89,191
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,9,1210
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,90,136
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,91,90
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,92,75
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,93,60
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,94,27
GP_PRAC_PAT_LIST,01MAR2020,CCG,05H,E38000195,MALE,95+,86
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,0,848
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,1,920
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,10,999
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,11,1017
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,12,1069
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,13,1037
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,14,973
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,15,1068
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,16,951
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,17,959
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,18,872
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,19,739
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,2,900
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,20,780
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,21,801
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,22,897
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,23,965
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,24,979
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,25,1059
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,26,1021
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,27,1058
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,28,1206
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,29,1268
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,3,1023
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,30,1137
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,31,1210
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,32,1159
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,33,1149
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,34,1174
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,35,1197
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,36,1184
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,37,1179
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,38,1210
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,39,1264
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,4,984
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,40,1223
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,41,1146
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,42,1078
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,43,1025
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,44,1016
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,45,1080
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,46,1114
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,47,1252
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,48,1248
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,49,1247
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,5,1064
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,50,1252
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,51,1298
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,52,1279
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,53,1278
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,54,1345
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,55,1258
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,56,1239
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,57,1181
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,58,1190
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,59,1133
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,6,1033
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,60,1158
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,61,1114
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,62,1129
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,63,1054
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,64,1044
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,65,1045
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,66,1137
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,67,1039
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,68,991
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,69,1010
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,7,1077
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,70,1003
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,71,1038
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,72,1059
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,73,1020
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,74,809
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,75,917
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,76,823
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,77,667
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,78,612
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,79,576
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,8,1061
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,80,553
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,81,549
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,82,509
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,83,483
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,84,432
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,85,379
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,86,381
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,87,322
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,88,322
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,89,279
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,9,1097
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,90,231
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,91,189
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,92,160
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,93,123
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,94,103
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,FEMALE,95+,312
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,0,824
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,1,944
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,10,1078
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,11,1138
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,12,1147
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,13,1105
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,14,1041
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,15,1085
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,16,1076
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,17,986
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,18,990
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,19,928
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,2,978
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,20,863
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,21,858
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,22,911
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,23,996
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,24,1000
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,25,964
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,26,1079
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,27,1071
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,28,1107
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,29,1189
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,3,1047
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,30,1203
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,31,1237
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,32,1180
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,33,1162
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,34,1192
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,35,1200
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,36,1202
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,37,1205
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,38,1212
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,39,1274
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,4,1027
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,40,1182
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,41,1122
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,42,1080
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,43,1126
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,44,1212
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,45,1135
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,46,1155
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,47,1226
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,48,1268
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,49,1304
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,5,1066
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,50,1304
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,51,1339
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,52,1312
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,53,1345
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,54,1345
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,55,1306
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,56,1208
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,57,1260
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,58,1249
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,59,1217
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,6,1069
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,60,1069
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,61,1044
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,62,1082
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,63,1064
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,64,985
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,65,985
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,66,1030
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,67,983
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,68,979
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,69,929
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,7,1122
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,70,1012
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,71,1030
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,72,1030
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,73,982
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,74,794
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,75,836
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,76,719
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,77,680
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,78,582
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,79,511
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,8,1125
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,80,506
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,81,450
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,82,377
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,83,397
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,84,315
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,85,294
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,86,234
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,87,207
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,88,208
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,89,175
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,9,1187
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,90,143
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,91,123
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,92,80
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,93,69
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,94,47
GP_PRAC_PAT_LIST,01MAR2020,CCG,05J,E38000139,MALE,95+,108
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,0,2974
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,1,3435
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,10,3886
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,11,3978
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,12,3977
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,13,3686
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,14,3703
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,15,3551
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,16,3437
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,17,3310
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,18,3364
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,19,3668
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,2,3538
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,20,3839
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,21,3908
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,22,4264
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,23,4422
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,24,4636
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,25,4532
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,26,4464
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,27,4536
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,28,4739
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,29,4702
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,3,3718
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,30,4833
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,31,4745
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,32,4734
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,33,4824
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,34,4580
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,35,4553
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,36,4549
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,37,4452
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,38,4262
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,39,4215
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,4,3812
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,40,4153
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,41,3666
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,42,3432
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,43,3464
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,44,3475
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,45,3339
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,46,3315
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,47,3289
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,48,3472
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,49,3584
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,5,3666
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,50,3430
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,51,3432
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,52,3367
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,53,3338
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,54,3294
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,55,3284
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,56,3251
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,57,3135
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,58,2849
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,59,2817
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,6,3743
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,60,2632
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,61,2524
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,62,2432
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,63,2295
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,64,2188
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,65,2165
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,66,1999
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,67,2073
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,68,1915
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,69,1874
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,7,3990
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,70,1863
GP_PRAC_PAT_LIST,01MAR2020,CCG,05L,E38000144,FEMALE,71,1856
